2026-05-14 06:04:47.403 [info] I0514 06:04:47.402705 27919 server.go:1236] Starting language server process with pid 27919
2026-05-14 06:04:47.403 [info] I0514 06:04:47.403625 27919 server.go:301] Setting GOMAXPROCS to 4
2026-05-14 06:10:49.974 [info] I0514 06:10:49.974340 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xa0b5d409f456b24
2026-05-14 06:16:48.949 [info] I0514 06:16:48.948634 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xff9e8a4e86cc27f0
2026-05-14 06:16:49.362 [info] I0514 06:16:49.362513 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc03efe8bfead2a65
2026-05-14 06:16:49.944 [info] I0514 06:16:49.943896 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3889c1b69e23376a
2026-05-14 06:22:48.790 [info] I0514 06:22:48.789426 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x680a262d37015dc5
2026-05-14 06:22:49.095 [info] I0514 06:22:49.094871 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3eec04c386163a96
2026-05-14 06:22:49.622 [info] I0514 06:22:49.622051 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x28e57c1e0493d797
2026-05-14 06:28:48.926 [info] I0514 06:28:48.925917 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x4eff9334da42113
2026-05-14 06:28:49.386 [info] I0514 06:28:49.386135 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xccd37584a9e98f8f
2026-05-14 06:28:49.835 [info] I0514 06:28:49.835431 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x1daec9ed790b0461
2026-05-14 06:34:48.880 [info] I0514 06:34:48.880489 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x44431d96e08c12bb
2026-05-14 06:34:49.142 [info] I0514 06:34:49.142574 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xdb92f07c3407de13
2026-05-14 06:34:49.747 [info] I0514 06:34:49.747429 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xd5c07bb1beb2f7a3
2026-05-14 06:40:48.863 [info] I0514 06:40:48.863281 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x2ffad9e2969a34dc
2026-05-14 06:40:48.992 [info] I0514 06:40:48.992636 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x6af11b6eb4e96314
2026-05-14 06:40:49.780 [info] I0514 06:40:49.780291 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x4b599c35fa385bfa
2026-05-14 06:46:48.895 [info] I0514 06:46:48.895175 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x2b9faf7f0cec288
2026-05-14 06:46:48.989 [info] I0514 06:46:48.988923 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x8e36b616dbaee7a3
2026-05-14 06:46:49.712 [info] I0514 06:46:49.711828 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x88434a9a0288a425
2026-05-14 06:48:48.790 [info] I0514 06:48:48.790119 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x21e04f2ce7726273
2026-05-14 06:48:49.320 [info] I0514 06:48:49.320535 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x21ecf3141f7b915e
2026-05-14 06:48:49.805 [info] I0514 06:48:49.805307 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xb6d6adf8554abfdc
2026-05-14 06:54:48.950 [info] I0514 06:54:48.949637 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xe94d23f30c940ac9
2026-05-14 06:54:49.175 [info] I0514 06:54:49.175544 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x13106f5a8447aa38
2026-05-14 06:54:49.671 [info] I0514 06:54:49.671019 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x2708c5e588093e98
2026-05-14 07:37:55.720 [info] E0514 07:37:55.719726 27919 log.go:398] Failed to poll ListExperiments: Post "https://daily-cloudcode-pa.googleapis.com/v1internal:listExperiments": read tcp 192.168.100.34:59369->142.251.38.42:443: read: operation timed out
2026-05-14 07:37:56.543 [info] I0514 07:37:56.543071 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xdafe3d5192048642
2026-05-14 07:37:56.591 [info] I0514 07:37:56.590742 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xf59b4bf3a1199b2b
2026-05-14 07:37:57.153 [info] I0514 07:37:57.153426 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3760845847e10ed8
2026-05-14 07:43:40.307 [info] I0514 07:43:40.307218 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x389fd220754d753d
2026-05-14 07:43:40.387 [info] I0514 07:43:40.386797 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x8badb1bf819a2384
2026-05-14 07:43:41.142 [info] I0514 07:43:41.141904 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x4b4da44e8dd87152
2026-05-14 07:48:39.945 [info] I0514 07:48:39.945033 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x7b7b7d64dfe3826d
2026-05-14 07:48:40.537 [info] I0514 07:48:40.536738 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x65e33c268cc02cee
2026-05-14 07:48:41.017 [info] I0514 07:48:41.017124 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x536a49a3310426c1
2026-05-14 07:54:40.420 [info] I0514 07:54:40.420526 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x84b90ea6c6aecfd0
2026-05-14 07:54:40.491 [info] I0514 07:54:40.491358 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x120dd3fd2824bc83
2026-05-14 07:54:41.146 [info] I0514 07:54:41.146220 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x4a1814768c9e5723
2026-05-14 08:00:40.196 [info] I0514 08:00:40.195749 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x5ecdd918d7630a2b
2026-05-14 08:00:40.309 [info] I0514 08:00:40.309515 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xe6dbb469bf166964
2026-05-14 08:00:41.157 [info] I0514 08:00:41.156891 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5db914001819a82e
2026-05-14 08:06:40.236 [info] I0514 08:06:40.235028 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xa876ec7842937dd5
2026-05-14 08:06:40.400 [info] I0514 08:06:40.399077 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x6d928b7f3bcaf9f
2026-05-14 08:06:40.938 [info] I0514 08:06:40.938639 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x6bdb0ece09220b32
2026-05-14 08:12:40.276 [info] I0514 08:12:40.276325 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xf07760e60c0466fc
2026-05-14 08:12:40.490 [info] I0514 08:12:40.490656 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xa9b17473b3608a21
2026-05-14 08:12:40.909 [info] I0514 08:12:40.909382 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x453297b732f370e0
2026-05-14 08:18:40.080 [info] I0514 08:18:40.080488 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x4c20d73f1e97549b
2026-05-14 08:18:40.220 [info] I0514 08:18:40.219922 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x100afa1a8d883852
2026-05-14 08:18:41.048 [info] I0514 08:18:41.048051 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x4131c7db300f2c8f
2026-05-14 08:24:40.164 [info] I0514 08:24:40.164705 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x28c370af66a43ffa
2026-05-14 08:24:40.327 [info] I0514 08:24:40.326756 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5abcf3ef555d9dc4
2026-05-14 08:24:40.970 [info] I0514 08:24:40.970092 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x945fd1452a83bece
2026-05-14 08:30:40.208 [info] I0514 08:30:40.207758 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x1111abe944c31fed
2026-05-14 08:30:40.327 [info] I0514 08:30:40.327277 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xfc0c722507c51b43
2026-05-14 08:30:41.028 [info] I0514 08:30:41.027896 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3b3f7e603d15da2c
2026-05-14 08:36:40.354 [info] I0514 08:36:40.354637 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x95f6973f341523af
2026-05-14 08:36:40.372 [info] I0514 08:36:40.371855 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xf6e70992cc47c5f0
2026-05-14 08:36:40.861 [info] I0514 08:36:40.861141 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xee954d2ba0378fee
2026-05-14 08:42:40.239 [info] I0514 08:42:40.238795 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xcd9c1c59339f8318
2026-05-14 08:42:40.472 [info] I0514 08:42:40.472260 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5d7aeb07418ec339
2026-05-14 08:42:41.029 [info] I0514 08:42:41.028949 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x2592fde3cd43fe73
2026-05-14 08:43:39.826 [info] I0514 08:43:39.826524 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x10c032705f81794a
2026-05-14 08:43:40.343 [info] I0514 08:43:40.342513 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc0db416f109fdb80
2026-05-14 08:43:40.852 [info] I0514 08:43:40.852445 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x8500934baa8e3afb
2026-05-14 08:49:40.350 [info] I0514 08:49:40.350200 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc7f09fca5c0a8d71
2026-05-14 08:49:40.403 [info] I0514 08:49:40.403689 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x54b6250f5e628ab
2026-05-14 08:49:40.771 [info] I0514 08:49:40.771496 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x43c828584e0a785c
2026-05-14 08:55:40.457 [info] I0514 08:55:40.457443 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x6c5d5d23594fa53b
2026-05-14 08:55:40.471 [info] I0514 08:55:40.470980 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x337d196de3507248
2026-05-14 08:55:40.943 [info] I0514 08:55:40.943508 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x73b90ac87e09b136
2026-05-14 09:01:40.152 [info] I0514 09:01:40.151778 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xa2e551e03a1b6844
2026-05-14 09:01:40.451 [info] I0514 09:01:40.451499 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xe631e7f0f046f2fc
2026-05-14 09:01:41.145 [info] I0514 09:01:41.145112 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x4a7d2b17de0bb4fe
2026-05-14 09:07:40.158 [info] I0514 09:07:40.158295 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x99ade12cfe59867a
2026-05-14 09:07:40.364 [info] I0514 09:07:40.364527 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x70559a1853ff367b
2026-05-14 09:07:40.889 [info] I0514 09:07:40.889589 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x8c51595170edc3a8
2026-05-14 09:13:40.079 [info] I0514 09:13:40.078811 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xe4893302566d5b45
2026-05-14 09:13:40.390 [info] I0514 09:13:40.390582 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc1900fb061a3ab5a
2026-05-14 09:13:40.863 [info] I0514 09:13:40.863678 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x6021f83a8f0e98bc
2026-05-14 09:19:40.391 [info] I0514 09:19:40.391442 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x48227ce9d059ef34
2026-05-14 09:19:40.392 [info] I0514 09:19:40.391466 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xcd33bdf5846d2273
2026-05-14 09:19:40.838 [info] I0514 09:19:40.838361 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x7435345d891f10bf
2026-05-14 09:25:40.097 [info] I0514 09:25:40.096738 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x2f0ad3f45132a82b
2026-05-14 09:25:40.319 [info] I0514 09:25:40.318897 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xb15892807b06db27
2026-05-14 09:25:40.872 [info] I0514 09:25:40.871890 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x1a2dcffe17a23362
2026-05-14 09:31:40.005 [info] I0514 09:31:40.005298 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x77ccdcd913fa97d
2026-05-14 09:31:40.419 [info] I0514 09:31:40.419429 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xb091645e7a35031f
2026-05-14 09:31:40.952 [info] I0514 09:31:40.949551 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xa3d4be812f700f68
2026-05-14 09:37:40.203 [info] I0514 09:37:40.202844 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3907a3d4e3c25eaf
2026-05-14 09:37:40.345 [info] I0514 09:37:40.344882 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x8f9dba973f2e9211
2026-05-14 09:37:40.836 [info] I0514 09:37:40.836111 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x43260bb3d9bdb927
2026-05-14 09:38:39.973 [info] I0514 09:38:39.972697 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xff6899223b9d3aec
2026-05-14 09:38:40.387 [info] I0514 09:38:40.386693 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xf4c53d50aa4074de
2026-05-14 09:38:41.569 [info] I0514 09:38:41.568770 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x24802e775a0fe260
2026-05-14 09:44:40.051 [info] I0514 09:44:40.051280 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x601e67fa38bdcc77
2026-05-14 09:44:40.240 [info] I0514 09:44:40.240386 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xf4c66da023bf1573
2026-05-14 09:44:40.901 [info] I0514 09:44:40.900992 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc83970fb80b79051
2026-05-14 09:50:40.083 [info] I0514 09:50:40.082744 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x5f5e228233e61518
2026-05-14 09:50:40.241 [info] I0514 09:50:40.241202 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc7a421dc7f332e7d
2026-05-14 09:50:40.691 [info] I0514 09:50:40.691453 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x56172ff9c1a17c69
2026-05-14 09:56:40.182 [info] I0514 09:56:40.181849 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x9fdfd579da593a39
2026-05-14 09:56:40.487 [info] I0514 09:56:40.486703 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x444a44679cb25d20
2026-05-14 09:56:41.006 [info] I0514 09:56:41.006132 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xfba6a3e3c1e5fc59
2026-05-14 10:02:40.333 [info] I0514 10:02:40.333155 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xdbe6fd2420e0b865
2026-05-14 10:02:40.373 [info] I0514 10:02:40.372604 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x3adf4dbe21b1afb1
2026-05-14 10:02:41.035 [info] I0514 10:02:41.035097 27919 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x254fdf5f4303417
